100,english_cocker_spaniel_120
101,Sphynx_56
102,english_cocker_spaniel_126
103,basset_hound_187
104,boxer_187
105,pug_100
106,Bengal_77
107,Sphynx_203
108,english_cocker_spaniel_44
109,american_bulldog_57
110,Siamese_129
111,newfoundland_137
112,Sphynx_40
113,Birman_34
114,english_cocker_spaniel_122
115,Egyptian_Mau_25
116,great_pyrenees_108
117,boxer_95
118,Siamese_86
119,shiba_inu_110
120,Bombay_155
121,pomeranian_176
122,Abyssinian_16
123,newfoundland_53
124,american_pit_bull_terrier_131
125,Siamese_153
126,scottish_terrier_103
127,samoyed_17
128,Egyptian_Mau_30
129,english_cocker_spaniel_172
130,japanese_chin_160
131,american_bulldog_105
132,english_cocker_spaniel_135
133,leonberger_26
134,samoyed_147
135,Siamese_188
136,english_cocker_spaniel_198
137,Birman_68
138,beagle_19
139,miniature_pinscher_151
140,Egyptian_Mau_125
141,Egyptian_Mau_222
142,boxer_5
143,pomeranian_89
144,miniature_pinscher_81
145,saint_bernard_133
146,Russian_Blue_69
147,shiba_inu_98
148,german_shorthaired_132
149,Persian_153
150,Bombay_157
151,miniature_pinscher_185
152,chihuahua_133
153,english_cocker_spaniel_140
154,Bengal_84
155,Ragdoll_259
156,Bengal_123
157,japanese_chin_70
158,scottish_terrier_151
159,staffordshire_bull_terrier_54
160,staffordshire_bull_terrier_165
161,Siamese_113
162,Abyssinian_60
163,havanese_168
164,boxer_156
165,miniature_pinscher_148
166,Siamese_48
167,japanese_chin_48
168,pomeranian_152
169,boxer_62
170,scottish_terrier_59
171,Sphynx_115
172,Sphynx_129
173,Russian_Blue_262
174,boxer_125
175,Persian_187
176,leonberger_53
177,japanese_chin_151
178,yorkshire_terrier_11
179,havanese_146
180,beagle_62
181,yorkshire_terrier_15
182,boxer_195
183,Bengal_135
184,Persian_161
185,keeshond_159
186,great_pyrenees_171
187,samoyed_61
188,Bombay_58
189,scottish_terrier_53
190,beagle_198
191,Bengal_92
192,scottish_terrier_191
193,basset_hound_126
194,beagle_31
195,British_Shorthair_133
196,Siamese_155
197,shiba_inu_196
198,miniature_pinscher_67
199,Bengal_80
200,samoyed_15
201,leonberger_6
202,miniature_pinscher_165
203,american_bulldog_115
204,havanese_166
205,Ragdoll_263
206,english_cocker_spaniel_117
207,saint_bernard_159
208,leonberger_81
209,staffordshire_bull_terrier_114
210,german_shorthaired_52
211,havanese_96
212,Maine_Coon_80
213,Siamese_163
214,miniature_pinscher_56
215,american_bulldog_190
216,american_bulldog_216
217,english_cocker_spaniel_27
218,basset_hound_176
219,shiba_inu_210
220,Sphynx_200
221,scottish_terrier_187
222,pomeranian_179
223,Egyptian_Mau_173
224,havanese_200
225,newfoundland_78
226,pomeranian_92
227,wheaten_terrier_104
228,japanese_chin_119
229,newfoundland_132
230,Abyssinian_153
231,Bengal_24
232,english_setter_166
233,shiba_inu_179
234,Bengal_160
235,yorkshire_terrier_163
236,keeshond_152
237,Ragdoll_24
238,Persian_133
239,great_pyrenees_94
240,scottish_terrier_114
241,Persian_102
242,boxer_171
243,shiba_inu_181
244,basset_hound_48
245,leonberger_174
246,Bombay_109
247,Birman_140
248,japanese_chin_185
249,pomeranian_141
250,staffordshire_bull_terrier_76
251,miniature_pinscher_167
252,boxer_24
253,havanese_94
254,miniature_pinscher_107
255,beagle_196
256,Siamese_60
257,Bengal_138
258,boxer_83
259,Russian_Blue_211
260,yorkshire_terrier_4
261,keeshond_119
262,saint_bernard_12
263,pug_203
264,Russian_Blue_44
265,Russian_Blue_62
266,havanese_3
267,Birman_123
268,scottish_terrier_83
269,newfoundland_200
270,scottish_terrier_192
271,japanese_chin_66
272,wheaten_terrier_20
273,havanese_116
274,german_shorthaired_1
275,leonberger_121
276,miniature_pinscher_136
277,Bengal_91
278,boxer_4
279,Egyptian_Mau_162
280,pug_194
281,Egyptian_Mau_43
282,Sphynx_61
283,Ragdoll_199
284,Birman_85
285,american_bulldog_38
286,Ragdoll_149
287,Abyssinian_143
288,beagle_4
289,Maine_Coon_247
290,american_pit_bull_terrier_103
291,Ragdoll_195
292,boxer_157
293,yorkshire_terrier_181
294,english_setter_123
295,Egyptian_Mau_136
296,samoyed_129
297,japanese_chin_127
298,pug_65
299,Siamese_218
300,pug_96
301,miniature_pinscher_6
302,great_pyrenees_197
303,Maine_Coon_8
304,Russian_Blue_209
305,Siamese_91
306,basset_hound_157
307,samoyed_101
308,english_setter_145
309,pug_170
310,pomeranian_113
311,miniature_pinscher_145
312,British_Shorthair_98
313,newfoundland_131
314,scottish_terrier_196
315,shiba_inu_68
316,pomeranian_150
317,german_shorthaired_58
318,english_setter_29
319,boxer_114
320,beagle_119
321,Bengal_122
322,Birman_72
323,english_cocker_spaniel_37
324,scottish_terrier_1
325,Sphynx_213
326,english_setter_30
327,basset_hound_31
328,scottish_terrier_133
329,samoyed_139
330,Sphynx_38
331,Siamese_168
332,keeshond_132
333,newfoundland_32
334,scottish_terrier_54
335,Birman_103
336,keeshond_120
337,Birman_171
338,Birman_52
339,great_pyrenees_124
340,Maine_Coon_139
341,saint_bernard_4
342,leonberger_144
343,miniature_pinscher_21
344,British_Shorthair_77
345,Birman_198
346,Sphynx_94
347,great_pyrenees_136
348,saint_bernard_104
349,boxer_99
350,scottish_terrier_181
351,Russian_Blue_142
352,British_Shorthair_118
353,Abyssinian_182
354,samoyed_8
355,staffordshire_bull_terrier_136
356,american_bulldog_66
357,yorkshire_terrier_167
358,basset_hound_7
359,english_setter_53
360,newfoundland_103
361,saint_bernard_148
362,shiba_inu_186
363,german_shorthaired_197
364,British_Shorthair_149
365,Abyssinian_168
366,saint_bernard_150
367,Siamese_40
368,Bombay_131
369,staffordshire_bull_terrier_126
370,Ragdoll_60
371,german_shorthaired_105
372,yorkshire_terrier_10
373,scottish_terrier_112
374,american_pit_bull_terrier_189
375,Egyptian_Mau_182
376,pomeranian_37
377,Persian_107
378,pug_167
379,english_setter_148
380,pomeranian_96
381,american_bulldog_101
382,Abyssinian_81
383,yorkshire_terrier_39
384,american_bulldog_69
385,Abyssinian_138
386,Siamese_106
387,havanese_45
388,pomeranian_20
389,staffordshire_bull_terrier_31
390,Bombay_115
391,newfoundland_85
392,British_Shorthair_40
393,american_bulldog_90
394,german_shorthaired_191
395,basset_hound_138
396,Bombay_129
397,miniature_pinscher_60
398,Birman_148
399,newfoundland_177
400,american_bulldog_82
401,newfoundland_90
402,american_pit_bull_terrier_108
403,Maine_Coon_128
404,Ragdoll_59
405,boxer_34
406,pug_108
407,boxer_96
408,Russian_Blue_104
409,german_shorthaired_33
410,Sphynx_30
411,Bombay_94
412,scottish_terrier_51
413,Maine_Coon_81
414,great_pyrenees_165
415,samoyed_164
416,havanese_16
417,great_pyrenees_98
418,miniature_pinscher_76
419,Egyptian_Mau_91
420,wheaten_terrier_49
421,great_pyrenees_133
422,scottish_terrier_85
423,Russian_Blue_60
424,pug_69
425,newfoundland_192
426,chihuahua_4
427,keeshond_44
428,newfoundland_33
429,Sphynx_144
430,newfoundland_23
431,Birman_131
432,Bombay_117
433,japanese_chin_115
434,great_pyrenees_45
435,japanese_chin_51
436,staffordshire_bull_terrier_192
437,yorkshire_terrier_174
438,american_pit_bull_terrier_60
439,boxer_115
440,basset_hound_21
441,Maine_Coon_141
442,Persian_137
443,scottish_terrier_71
444,scottish_terrier_8
445,miniature_pinscher_1
446,pomeranian_102
447,pug_115
448,keeshond_66
449,British_Shorthair_115
450,leonberger_31
451,miniature_pinscher_93
452,pomeranian_3
453,leonberger_180
454,Egyptian_Mau_82
455,american_pit_bull_terrier_110
456,beagle_102
457,yorkshire_terrier_65
458,english_cocker_spaniel_19
459,wheaten_terrier_58
460,shiba_inu_115
461,pomeranian_32
462,english_cocker_spaniel_101
463,Bombay_89
464,miniature_pinscher_110
465,newfoundland_179
466,Bombay_82
467,Ragdoll_264
468,Persian_46
469,Sphynx_77
470,Abyssinian_205
471,american_pit_bull_terrier_187
472,chihuahua_156
473,shiba_inu_82
474,staffordshire_bull_terrier_50
475,newfoundland_11
476,american_bulldog_50
477,beagle_50
478,Bombay_148
479,leonberger_115
480,saint_bernard_144
481,miniature_pinscher_168
482,Birman_54
483,Maine_Coon_239
484,newfoundland_105
485,Siamese_66
486,english_cocker_spaniel_78
487,British_Shorthair_186
488,samoyed_90
489,english_cocker_spaniel_143
490,Bombay_80
491,basset_hound_33
492,Sphynx_29
493,scottish_terrier_21
494,american_bulldog_20
495,american_bulldog_48
496,Bombay_98
497,boxer_58
498,pomeranian_138
499,Russian_Blue_162
500,newfoundland_125
501,Persian_4
502,havanese_27
503,chihuahua_197
504,Bengal_60
505,wheaten_terrier_15
506,Bombay_56
507,beagle_63
508,basset_hound_108
509,Ragdoll_117
510,Bombay_180
511,newfoundland_180
512,shiba_inu_135
513,scottish_terrier_12
514,scottish_terrier_127
515,keeshond_52
516,British_Shorthair_101
517,basset_hound_78
518,chihuahua_24
519,english_cocker_spaniel_173
520,samoyed_45
521,Maine_Coon_131
522,newfoundland_69
523,japanese_chin_186
524,Maine_Coon_57
525,american_bulldog_6
526,yorkshire_terrier_48
527,scottish_terrier_67
528,staffordshire_bull_terrier_88
529,Sphynx_5
530,english_cocker_spaniel_170
531,newfoundland_162
532,Abyssinian_83
533,english_cocker_spaniel_96
534,german_shorthaired_179
535,newfoundland_187
536,pug_136
537,havanese_186
538,boxer_198
539,Siamese_181
540,Abyssinian_178
541,great_pyrenees_50
542,British_Shorthair_248
543,havanese_18
544,staffordshire_bull_terrier_9
545,newfoundland_160
546,miniature_pinscher_13
547,basset_hound_67
548,staffordshire_bull_terrier_33
549,British_Shorthair_26
550,Siamese_125
551,leonberger_107
552,american_bulldog_62
553,newfoundland_119
554,samoyed_79
555,english_cocker_spaniel_177
556,english_cocker_spaniel_136
557,german_shorthaired_126
558,japanese_chin_6
559,samoyed_138
560,shiba_inu_65
561,leonberger_23
562,Birman_97
563,havanese_53
564,pomeranian_71
565,Sphynx_4
566,pomeranian_38
567,Egyptian_Mau_106
568,japanese_chin_84
569,Abyssinian_40
570,american_pit_bull_terrier_172
571,Sphynx_47
572,american_pit_bull_terrier_152
573,beagle_64
574,Maine_Coon_173
575,leonberger_149
576,pomeranian_5
577,pug_60
578,american_bulldog_168
579,basset_hound_104
580,saint_bernard_9
581,wheaten_terrier_54
582,Abyssinian_51
583,american_bulldog_146
584,Abyssinian_31
585,havanese_98
586,pug_102
587,american_pit_bull_terrier_17
588,scottish_terrier_119
589,havanese_130
590,saint_bernard_59
591,Birman_64
592,great_pyrenees_138
593,leonberger_62
594,pomeranian_165
595,miniature_pinscher_125
596,havanese_104
597,japanese_chin_13
598,Egyptian_Mau_134
599,basset_hound_133
600,japanese_chin_39
601,pomeranian_12
602,Ragdoll_98
603,chihuahua_54
604,japanese_chin_79
605,pomeranian_157
606,wheaten_terrier_96
607,Bengal_36
608,havanese_65
609,miniature_pinscher_12
610,scottish_terrier_142
611,english_cocker_spaniel_189
612,Bombay_215
613,german_shorthaired_59
614,pug_105
615,Bombay_203
616,pomeranian_93
617,Sphynx_250
618,Bombay_188
619,keeshond_180
620,english_cocker_spaniel_124
621,Egyptian_Mau_170
622,american_bulldog_43
623,yorkshire_terrier_43
624,Bombay_140
625,Bombay_178
626,english_setter_171
627,american_bulldog_126
628,miniature_pinscher_103
629,english_setter_172
630,english_cocker_spaniel_69
631,english_cocker_spaniel_9
632,english_cocker_spaniel_139
633,Ragdoll_47
634,english_cocker_spaniel_133
635,japanese_chin_63
636,Birman_13
637,Bengal_96
638,american_pit_bull_terrier_25
639,yorkshire_terrier_149
640,saint_bernard_176
641,saint_bernard_30
642,scottish_terrier_137
643,boxer_28
644,Birman_26
645,British_Shorthair_275
646,British_Shorthair_90
647,keeshond_30
648,boxer_121
649,Abyssinian_15
650,keeshond_128
651,Maine_Coon_195
652,scottish_terrier_25
653,Russian_Blue_77
654,boxer_16
655,english_cocker_spaniel_56
656,Russian_Blue_143
657,yorkshire_terrier_148
658,saint_bernard_43
659,american_bulldog_13
660,Ragdoll_250
661,miniature_pinscher_102
662,pomeranian_58
663,Maine_Coon_79
664,yorkshire_terrier_30
665,chihuahua_179
666,Abyssinian_125
667,Bombay_72
668,newfoundland_10
669,saint_bernard_95
670,newfoundland_140
671,american_bulldog_55
672,basset_hound_145
673,scottish_terrier_86
674,Bombay_75
675,Bengal_58
676,Siamese_151
677,Siamese_139
678,Ragdoll_85
679,Birman_46
680,British_Shorthair_178
681,Egyptian_Mau_198
682,British_Shorthair_61
683,Birman_53
684,keeshond_158
685,boxer_163
686,miniature_pinscher_90
687,British_Shorthair_157
688,Bengal_112
689,havanese_194
690,Persian_255
691,Russian_Blue_24
692,pomeranian_67
693,Ragdoll_103
694,wheaten_terrier_122
695,pomeranian_97
696,chihuahua_53
697,havanese_20
698,samoyed_185
699,Bengal_17
700,english_cocker_spaniel_161
701,pomeranian_10
702,saint_bernard_86
703,Sphynx_21
704,shiba_inu_146
705,pug_155
706,keeshond_164
707,havanese_198
708,Abyssinian_191
709,american_bulldog_173
710,miniature_pinscher_143
711,german_shorthaired_5
712,german_shorthaired_85
713,Russian_Blue_168
714,pomeranian_133
715,keeshond_139
716,samoyed_12
717,wheaten_terrier_180
718,Bombay_111
719,Bengal_168
720,wheaten_terrier_174
721,Maine_Coon_149
722,german_shorthaired_41
723,newfoundland_148
724,Russian_Blue_221
725,British_Shorthair_84
726,keeshond_113
727,Egyptian_Mau_122
728,Birman_37
729,Ragdoll_234
730,Ragdoll_175
731,Bombay_108
732,japanese_chin_108
733,miniature_pinscher_199
734,samoyed_187
735,chihuahua_51
736,scottish_terrier_39
737,wheaten_terrier_182
738,german_shorthaired_117
739,pug_161
740,saint_bernard_82
741,great_pyrenees_115
742,newfoundland_52
743,Russian_Blue_57
744,basset_hound_159
745,Egyptian_Mau_209
746,american_pit_bull_terrier_148
747,keeshond_176
748,Siamese_193
749,Abyssinian_129
750,beagle_6
751,Russian_Blue_72
752,chihuahua_132
753,Sphynx_173
754,chihuahua_150
755,Ragdoll_137
756,Bengal_146
757,japanese_chin_50
758,Sphynx_121
759,Russian_Blue_151
760,basset_hound_10
761,newfoundland_59
762,wheaten_terrier_183
763,Abyssinian_25
764,american_bulldog_203
765,pug_5
766,boxer_76
767,beagle_142
768,Egyptian_Mau_13
769,american_bulldog_181
770,Maine_Coon_102
771,Bombay_97
772,american_bulldog_122
773,saint_bernard_116
774,american_pit_bull_terrier_9
775,german_shorthaired_177
776,Sphynx_139
777,Siamese_148
778,British_Shorthair_139
779,Birman_98
780,samoyed_186
781,staffordshire_bull_terrier_30
782,Russian_Blue_146
783,leonberger_5
784,scottish_terrier_184
785,Egyptian_Mau_119
786,Persian_173
787,basset_hound_92
788,leonberger_142
789,japanese_chin_78
790,saint_bernard_143
791,beagle_149
792,english_setter_126
793,Egyptian_Mau_129
794,american_bulldog_205
795,pug_89
796,Sphynx_98
797,chihuahua_89
798,Ragdoll_40
799,keeshond_181
800,wheaten_terrier_14
801,pug_48
802,Birman_150
803,Bengal_184
804,Egyptian_Mau_108
805,german_shorthaired_167
806,Abyssinian_104
807,english_setter_116
808,Egyptian_Mau_67
809,Persian_256
810,yorkshire_terrier_199
811,Russian_Blue_154
812,japanese_chin_37
813,samoyed_180
814,english_setter_57
815,japanese_chin_132
816,samoyed_69
817,Abyssinian_109
818,Russian_Blue_185
819,Siamese_115
820,chihuahua_18
821,yorkshire_terrier_59
822,Birman_108
823,Siamese_137
824,staffordshire_bull_terrier_7
825,havanese_139
826,Birman_9
827,keeshond_77
828,german_shorthaired_39
829,basset_hound_93
830,pomeranian_25
831,Bombay_45
832,Sphynx_17
833,Ragdoll_33
834,Egyptian_Mau_70
835,miniature_pinscher_132
836,Bengal_130
837,shiba_inu_76
838,Russian_Blue_133
839,Bengal_86
840,leonberger_72
841,miniature_pinscher_95
842,pomeranian_86
843,Russian_Blue_204
844,newfoundland_84
845,Abyssinian_206
846,leonberger_2
847,japanese_chin_142
848,Maine_Coon_96
849,german_shorthaired_106
850,basset_hound_13
851,samoyed_98
852,samoyed_57
853,pomeranian_74
854,saint_bernard_197
855,keeshond_53
856,Abyssinian_152
857,chihuahua_73
858,Birman_80
859,wheaten_terrier_62
860,Bengal_189
861,american_pit_bull_terrier_94
862,Ragdoll_224
863,basset_hound_175
864,staffordshire_bull_terrier_172
865,Birman_86
866,yorkshire_terrier_190
867,great_pyrenees_150
868,Abyssinian_134
869,pomeranian_17
870,chihuahua_199
871,american_bulldog_164
872,pug_180
873,Ragdoll_91
874,american_pit_bull_terrier_147
875,Birman_28
876,newfoundland_109
877,yorkshire_terrier_82
878,pug_139
879,basset_hound_81
880,japanese_chin_73
881,beagle_12
882,japanese_chin_189
883,Maine_Coon_227
884,Maine_Coon_85
885,miniature_pinscher_134
886,basset_hound_49
887,pug_116
888,english_setter_23
889,Siamese_257
890,Abyssinian_116
891,Persian_115
892,Siamese_228
893,newfoundland_157
894,great_pyrenees_101
895,Egyptian_Mau_138
896,keeshond_147
897,Russian_Blue_130
898,german_shorthaired_48
899,yorkshire_terrier_68
900,pomeranian_84
901,Bengal_166
902,shiba_inu_40
903,boxer_9
904,wheaten_terrier_189
905,Bombay_10
906,keeshond_6
907,Egyptian_Mau_215
908,Bengal_133
909,Maine_Coon_63
910,japanese_chin_52
911,Abyssinian_106
912,japanese_chin_152
913,Ragdoll_79
914,chihuahua_85
915,Maine_Coon_219
916,staffordshire_bull_terrier_52
917,Birman_173
918,pug_176
919,samoyed_40
920,chihuahua_142
921,Bombay_24
922,keeshond_98
923,Russian_Blue_186
924,Siamese_23
925,english_cocker_spaniel_24
926,keeshond_33
927,Bombay_3
928,Bombay_162
929,wheaten_terrier_18
930,chihuahua_50
931,wheaten_terrier_24
932,american_bulldog_131
933,leonberger_127
934,havanese_111
935,chihuahua_170
936,boxer_135
937,staffordshire_bull_terrier_90
938,havanese_159
939,Persian_81
940,great_pyrenees_86
941,Ragdoll_151
942,pomeranian_43
943,samoyed_160
944,scottish_terrier_18
945,Bombay_154
946,havanese_169
947,pug_125
948,Russian_Blue_31
949,Bombay_208
950,pomeranian_65
951,pug_184
952,Sphynx_12
953,great_pyrenees_72
954,german_shorthaired_56
955,saint_bernard_89
956,havanese_162
957,saint_bernard_21
958,Sphynx_103
959,Bengal_2
960,Birman_100
961,leonberger_74
962,Sphynx_95
963,english_setter_189
964,yorkshire_terrier_136
965,Egyptian_Mau_176
966,Maine_Coon_153
967,german_shorthaired_109
968,Siamese_65
969,shiba_inu_25
970,leonberger_189
971,Abyssinian_192
972,newfoundland_161
973,Sphynx_66
974,german_shorthaired_186
975,scottish_terrier_129
976,Birman_27
977,keeshond_86
978,Birman_180
979,Ragdoll_27
980,yorkshire_terrier_119
981,Birman_149
982,Siamese_14
983,Ragdoll_18
984,miniature_pinscher_160
985,chihuahua_67
986,boxer_51
987,Persian_42
988,Birman_135
989,pug_68
990,german_shorthaired_198
991,Birman_3
992,samoyed_6
993,samoyed_81
994,Sphynx_93
995,shiba_inu_37
996,beagle_86
997,havanese_131
998,shiba_inu_67
999,Siamese_22
1000,yorkshire_terrier_186
1001,american_bulldog_104
1002,Bengal_56
1003,Bengal_62
1004,german_shorthaired_32
1005,Siamese_240
1006,pug_21
1007,Bengal_97
1008,Maine_Coon_147
1009,Persian_181
1010,Abyssinian_216
1011,British_Shorthair_155
1012,basset_hound_14
1013,Persian_49
1014,shiba_inu_8
1015,boxer_11
1016,american_bulldog_100
1017,Persian_20
1018,Bombay_8
1019,saint_bernard_192
1020,shiba_inu_185
1021,wheaten_terrier_50
1022,english_cocker_spaniel_190
1023,english_setter_196
1024,scottish_terrier_135
1025,japanese_chin_41
1026,British_Shorthair_145
1027,pug_28
1028,Abyssinian_84
1029,american_pit_bull_terrier_123
1030,chihuahua_195
1031,great_pyrenees_105
1032,great_pyrenees_182
1033,pug_61
1034,Sphynx_18
1035,havanese_140
1036,Siamese_173
1037,boxer_175
1038,pomeranian_167
1039,english_cocker_spaniel_184
1040,Abyssinian_10
1041,Sphynx_174
1042,english_setter_22
1043,leonberger_11
1044,pomeranian_143
1045,japanese_chin_163
1046,Bombay_16
1047,american_bulldog_49
1048,Abyssinian_149
1049,Sphynx_53
1050,Egyptian_Mau_189
1051,scottish_terrier_198
1052,Bengal_31
1053,newfoundland_145
1054,Abyssinian_26
1055,Birman_120
1056,great_pyrenees_61
1057,scottish_terrier_144
1058,german_shorthaired_159
1059,leonberger_78
1060,japanese_chin_180
1061,Bengal_22
1062,Persian_26
1063,Russian_Blue_47
1064,pomeranian_112
1065,german_shorthaired_192
1066,Maine_Coon_53
1067,Bengal_65
1068,Birman_48
1069,Russian_Blue_160
1070,Abyssinian_137
1071,pomeranian_85
1072,leonberger_94
1073,Russian_Blue_36
1074,havanese_37
1075,german_shorthaired_80
1076,Persian_217
1077,beagle_100
1078,Abyssinian_144
1079,Bombay_52
1080,basset_hound_68
1081,boxer_36
1082,British_Shorthair_199
1083,Sphynx_151
1084,Birman_1
1085,Bombay_5
1086,great_pyrenees_188
1087,havanese_41
1088,Russian_Blue_228
1089,staffordshire_bull_terrier_144
1090,Egyptian_Mau_146
1091,wheaten_terrier_176
1092,pug_133
1093,basset_hound_95
1094,Egyptian_Mau_53
1095,Egyptian_Mau_4
1096,japanese_chin_23
1097,english_cocker_spaniel_58
1098,samoyed_167
1099,keeshond_60
1100,yorkshire_terrier_23
1101,Sphynx_153
1102,Persian_3
1103,Maine_Coon_10
1104,Russian_Blue_244
1105,Maine_Coon_28
1106,staffordshire_bull_terrier_43
1107,Sphynx_19
1108,japanese_chin_80
1109,keeshond_31
1110,Bengal_15
1111,Russian_Blue_97
1112,pomeranian_79
1113,Persian_149
1114,american_pit_bull_terrier_164
1115,British_Shorthair_170
1116,boxer_23
1117,chihuahua_125
1118,samoyed_123
1119,Ragdoll_42
1120,english_cocker_spaniel_145
1121,Siamese_191
1122,shiba_inu_116
1123,staffordshire_bull_terrier_86
1124,german_shorthaired_112
1125,english_cocker_spaniel_181
1126,Russian_Blue_198
1127,Bengal_67
1128,Siamese_54
1129,chihuahua_130
1130,British_Shorthair_34
1131,chihuahua_151
1132,Abyssinian_220
1133,scottish_terrier_64
1134,staffordshire_bull_terrier_79
1135,saint_bernard_160
1136,samoyed_136
1137,scottish_terrier_100
1138,english_setter_133
1139,shiba_inu_161
1140,wheaten_terrier_22
1141,newfoundland_149
1142,chihuahua_171
1143,boxer_88
1144,British_Shorthair_267
1145,basset_hound_109
1146,pug_99
1147,chihuahua_143
1148,german_shorthaired_21
1149,newfoundland_146
1150,Bombay_107
1151,Persian_190
1152,japanese_chin_106
1153,saint_bernard_151
1154,Ragdoll_63
1155,english_cocker_spaniel_47
1156,newfoundland_61
1157,pomeranian_166
1158,Russian_Blue_161
1159,pug_44
1160,chihuahua_182
1161,scottish_terrier_105
1162,newfoundland_112
1163,Maine_Coon_47
1164,Sphynx_166
1165,Sphynx_8
1166,newfoundland_20
1167,english_setter_175
1168,Persian_111
1169,english_cocker_spaniel_70
1170,beagle_76
1171,Birman_165
1172,leonberger_80
1173,Egyptian_Mau_218
1174,Russian_Blue_86
1175,boxer_127
1176,Russian_Blue_102
1177,samoyed_33
1178,staffordshire_bull_terrier_200
1179,Sphynx_188
1180,Birman_40
1181,boxer_138
1182,shiba_inu_94
1183,english_cocker_spaniel_77
1184,yorkshire_terrier_145
1185,British_Shorthair_218
1186,British_Shorthair_104
1187,Bombay_25
1188,english_setter_158
1189,Maine_Coon_7
1190,japanese_chin_111
1191,chihuahua_61
1192,Russian_Blue_53
1193,scottish_terrier_37
1194,Sphynx_252
1195,staffordshire_bull_terrier_128
1196,saint_bernard_114
1197,saint_bernard_186
1198,scottish_terrier_66
1199,saint_bernard_80
1200,american_pit_bull_terrier_134
1201,beagle_191
1202,great_pyrenees_141
1203,Abyssinian_71
1204,staffordshire_bull_terrier_171
1205,german_shorthaired_114
1206,Birman_66
1207,shiba_inu_137
1208,Birman_12
1209,Bombay_65
1210,wheaten_terrier_103
1211,english_setter_74
1212,english_setter_87
1213,Birman_110
1214,pug_37
1215,wheaten_terrier_199
1216,Egyptian_Mau_124
1217,Bombay_78
1218,shiba_inu_141
1219,Egyptian_Mau_204
1220,Maine_Coon_55
1221,Egyptian_Mau_132
1222,german_shorthaired_7
1223,Maine_Coon_174
1224,chihuahua_11
1225,Sphynx_108
1226,Siamese_6
1227,Maine_Coon_180
1228,miniature_pinscher_101
1229,leonberger_17
1230,Birman_75
1231,Bengal_63
1232,wheaten_terrier_86
1233,pomeranian_194
1234,basset_hound_148
1235,yorkshire_terrier_55
1236,samoyed_148
1237,havanese_107
1238,Bengal_74
1239,boxer_199
1240,basset_hound_2
1241,german_shorthaired_26
1242,Siamese_185
1243,great_pyrenees_30
1244,great_pyrenees_59
1245,yorkshire_terrier_13
1246,British_Shorthair_189
1247,staffordshire_bull_terrier_173
1248,leonberger_164
1249,american_bulldog_76
1250,beagle_114
1251,samoyed_96
1252,Maine_Coon_83
1253,Persian_31
1254,Birman_139
1255,american_pit_bull_terrier_140
1256,newfoundland_100
1257,japanese_chin_166
1258,english_cocker_spaniel_42
1259,english_setter_115
1260,english_cocker_spaniel_2
1261,Sphynx_27
1262,saint_bernard_177
1263,wheaten_terrier_150
1264,chihuahua_70
1265,beagle_23
1266,japanese_chin_9
1267,miniature_pinscher_18
1268,wheaten_terrier_193
1269,pug_162
1270,Bengal_4
1271,pomeranian_111
1272,basset_hound_72
1273,boxer_123
1274,Russian_Blue_242
1275,Sphynx_1
1276,Ragdoll_112
1277,japanese_chin_154
1278,scottish_terrier_14
1279,miniature_pinscher_69
1280,staffordshire_bull_terrier_150
1281,keeshond_67
